链家编号,标题,小区名称,小区纬度,小区经度,邻近地铁站,所属街道,所属区域,总价,地铁线路,每平方售价,建造时间,室数,厅数,厨数,卫数,所在楼层,楼层总数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯数,户数,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,url,别墅类型,抵押信息
107102450125,朝向好，采光好，楼层好，视野开阔，业主诚心出售,月厦新天地,31.016339,121.244683,暂无信息,松江老城,松江,106,暂无信息,21415,2005,1,0,0,1,中楼层,18,49.5,平层,暂无数据,塔楼,南,钢混结构,简装,三,三,有,2020-04-27,商品房,2015-08-03,普通住宅,满两年,暂无数据,https://sh.lianjia.com/ershoufang/107102450125.html,,
107102458386,内环精装修一梯三户近地铁，售后公房满五唯一,芷江中路413弄,31.265668,121.476595,西藏北路站,西藏北路,静安,232,8,60417,1988,1,1,1,1,高楼层,7,38.4,平层,暂无数据,板楼,南,钢混结构,精装,一,三,无,2020-04-29,商品房,2000-06-14,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102458386.html,,
107102463589,精装修  一梯两户   采光好  户型方正  随时可看,真光九街坊,31.256148,121.392658,暂无信息,真光,普陀,195,暂无信息,44973,1995,1,1,1,1,高楼层,6,43.36,平层,暂无数据,板楼,南 北,砖混结构,精装,一,两,无,2020-04-30,商品房,2011-10-10,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102463589.html,,
107102467504,朝南一室带阳台，全天阳光，生活配套全，交通方便,西凌新邨,31.209264,121.49161,西藏南路站,蓬莱公园,黄浦,285,4,82753,1990,1,0,1,1,高楼层,7,34.44,平层,暂无数据,板楼,南,砖混结构,精装,一,五,无,2020-05-01,商品房,2014-01-01,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102467504.html,,
107102505322,呼玛一村  一房一厅  采光刺眼   离菜市场近  配套全,呼玛一村,31.348144,121.458302,暂无信息,张庙,宝山,169,暂无信息,39394,1994,1,1,1,1,高楼层,6,42.9,平层,暂无数据,板楼,南,砖混结构,简装,一,四,无,2020-05-09,商品房,暂无数据,普通住宅,暂无数据,暂无数据,https://sh.lianjia.com/ershoufang/107102505322.html,,
107102520910,南北通透，双卫双阳台，一手动迁，税费少,大华锦绣华城(九街区),31.189622,121.539295,杨高南路站,北蔡,浦东,775,7,67234,2006,3,2,1,2,中楼层,6,115.27,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一,两,无,2020-05-12,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102520910.html,,
107102539261,内环电梯房，两房朝南，户型少见，满五唯一，看房方便,博山小区,31.252319,121.562401,德平路站,洋泾,浦东,375,6,56400,1990,2,1,1,1,低楼层,25,66.49,平层,暂无数据,塔楼,南,钢混结构,简装,两,八,有,2020-05-16,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102539261.html,,
107102560172,内环内 楼层好 售后公房 全明 近地铁 可自住可出租,龚家宅,31.261937,121.452098,暂无信息,甘泉宜川,普陀,150,暂无信息,51300,未知,1,1,0,1,中楼层,6,29.24,平层,暂无数据,板楼,东,砖混结构,毛坯,一,七,无,2020-05-21,商品房,暂无数据,普通住宅,暂无数据,暂无数据,https://sh.lianjia.com/ershoufang/107102560172.html,,
107102578438,海滨新村  低总价 近地铁 售后公房,海滨新村,31.382657,121.499572,淞滨路站,淞宝,宝山,105,3,30856,1959,1,0,1,1,低楼层,3,34.03,平层,暂无数据,板楼,北,砖混结构,毛坯,一,八,无,2020-05-24,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102578438.html,,
107102579383,和新小区 1室1厅 170万,和新小区,31.316565,121.458187,彭浦新村站,彭浦,静安,170,1,50222,1989,1,1,1,1,低楼层,6,33.85,平层,暂无数据,板楼,南,砖混结构,简装,一,六,无,2020-05-24,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102579383.html,,
107102583651,真实房源，底价购房，鹤北少有小面积，低楼层,鹤北新村,31.017351,121.425289,东川路站,老闵行,闵行,150,5,44366,1995,1,0,1,1,低楼层,6,33.81,平层,暂无数据,板楼,南,砖混结构,简装,一,三,无,2020-05-25,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102583651.html,,
107100552510,动迁房 无增值税  中间楼层 双南户型 采光比较充足！,六里二村,31.19157,121.525058,暂无信息,世博,浦东,292,暂无信息,49200,1994,2,1,1,1,中楼层,7,59.35,平层,43㎡,板楼,南,钢混结构,简装,一,四,无,2018-08-15,商品房,2018-08-09,普通住宅,未满两年,非共有,https://sh.lianjia.com/ershoufang/107100552510.html,,
107100637705,中信泰富翠苑 电梯洋房 一梯二户 南北通户型均带飘窗,翠苑公寓(西区),31.798727,119.994501,暂无信息,朱家角,青浦,225,暂无信息,25482,2011,3,2,1,1,中楼层,5,88.3,平层,暂无数据,板楼,南,钢混结构,精装,一,两,有,2018-09-12,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107100637705.html,,
107100811558,房型正气采光无遮挡，地铁近，生活设施全,华教大厦,31.216725,121.497396,陆家浜路站,蓬莱公园,黄浦,950,8,57420,1996,3,2,1,2,高楼层,20,165.45,平层,暂无数据,板楼,南,钢混结构,简装,两,五,有,2018-11-15,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107100811558.html,,
107101219783,绿地精装修四房，带车位，品质高，房龄新,绿地璀璨天城,31.029934,121.383506,暂无信息,老闵行,闵行,505,暂无信息,38847,未知,4,2,1,2,低楼层,26,130,平层,暂无数据,板楼,南,钢混结构,精装,十八,四,有,2019-04-13,商品房,2018-01-12,普通住宅,未满两年,共有,https://sh.lianjia.com/ershoufang/107101219783.html,,
107101429086,诚售房源！动迁免增值税，精装25万，诚售看中可谈,馨佳园(菊泉街1346弄),31.368537,121.377154,暂无信息,顾村,宝山,292,暂无信息,37756,2011,2,2,1,1,低楼层,24,77.34,平层,暂无数据,板楼,南,钢混结构,精装,两,五,有,2019-06-14,动迁安置房,2019-10-10,普通住宅,未满两年,共有,https://sh.lianjia.com/ershoufang/107101429086.html,,
107101501950,满五年不唯一，精装修，税费少，南北通透,东鼎名人府邸(松江),31.044167,121.214581,暂无信息,松江新城,松江,765,暂无信息,37872,2013,3,2,1,2,低楼层,23,202,平层,暂无数据,板楼,南 北,钢混结构,精装,两,两,有,2019-07-05,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101501950.html,,
107101533601,稀有上下两层南北通的复式，高区景观房，3轨环伺,四季园,31.202133,121.458553,肇嘉浜路站,徐家汇,徐汇,1350,7,71725,1999,3,2,1,3,高楼层,15,188.22,复式,暂无数据,板楼,南,钢混结构,简装,两,四,有,2019-07-13,商品房,2002-08-03,普通住宅,未满两年,共有,https://sh.lianjia.com/ershoufang/107101533601.html,,
107101542023,买它！金榜题名大房子，正中位置，全明大两房两卫,金榜新苑,31.063125,121.421016,暂无信息,颛桥,闵行,332,暂无信息,33549,2006,2,2,1,2,中楼层,6,98.96,平层,暂无数据,板楼,南 北,钢混结构,简装,一,两,无,2019-07-16,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101542023.html,,
107101566749,城东新村 正气小三房 楼层好 小区中间位置 看房方便,城东新村（二区）,31.150502,121.130598,暂无信息,夏阳,青浦,193,暂无信息,31588,1992,3,1,1,1,低楼层,6,61.1,平层,暂无数据,板楼,南,砖混结构,简装,一,六,无,2019-07-23,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107101566749.html,,
107101647136,毕加索一期精致一房 三口之家优选  精装修 高楼层的,毕加索小镇(一期)(公寓),31.218306,121.655754,暂无信息,唐镇,浦东,345,暂无信息,57091,2010,1,1,1,1,高楼层,8,60.43,平层,暂无数据,板楼,南,钢混结构,精装,一,三,有,2019-08-16,商品房,2010-12-13,普通住宅,未满两年,共有,https://sh.lianjia.com/ershoufang/107101647136.html,,
107101689118,此房满五唯一，房东一手买入，已做三房，自住中等装修,人生港湾南欧城,31.046351,121.776414,暂无信息,惠南,浦东,270,暂无信息,26500,2009,3,1,1,1,低楼层,12,101.89,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,有,2019-08-27,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101689118.html,,
107100987407,诚心出售，看房方便，价格可谈，,开鲁二村,31.328252,121.536064,市光路站,中原,杨浦,177,8,42043,1991,1,1,1,1,高楼层,6,42.1,平层,暂无数据,板楼,南,砖混结构,简装,一,四,无,2019-01-24,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107100987407.html,,
107101364030,总价低，税费少，诚售好房，位置好，配套完善。,崧泽华城佳福雅苑（五区）,31.159195,121.163612,暂无信息,赵巷,青浦,205,暂无信息,27323,2014,2,1,1,1,低楼层,17,75.03,平层,暂无数据,板楼,南,钢混结构,毛坯,两,四,有,2019-05-28,动迁安置房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107101364030.html,,
107101593647,此房一手动迁，税费少，户型好南北通，诚意出售,三林新村(永泰路136弄),31.142301,121.518718,暂无信息,三林,浦东,361,暂无信息,47620,2012,2,1,1,1,低楼层,18,75.81,平层,暂无数据,板楼,南,钢混结构,毛坯,两,四,有,2019-07-31,动迁安置房,2019-07-22,普通住宅,未满两年,共有,https://sh.lianjia.com/ershoufang/107101593647.html,,
107101706098,内环内小复式，装修保养很好！生活交通便捷！得房率高,中福花苑,31.216302,121.505438,南浦大桥站,蓬莱公园,黄浦,400,4,90765,2003,1,2,1,1,中楼层,15,44.07,复式,暂无数据,塔楼,西北,钢混结构,精装,两,十,有,2019-09-01,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101706098.html,,
107101711539,精装+地暖  次顶楼景观房 满五唯一 品质小区 急售,九城湖滨国际,31.155729,121.325362,暂无信息,九亭,松江,295,暂无信息,49167,2009,1,2,1,1,高楼层,16,60,平层,暂无数据,板楼,南 北,钢混结构,精装,两,四,有,2019-09-02,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101711539.html,,
107101714262,北虹桥+双轨交+刚需房型+带阁楼+有钥匙+税费少,中星海兰苑,31.271273,121.342928,暂无信息,江桥,嘉定,300,暂无信息,37263,2009,2,2,1,1,高楼层,6,80.51,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,无,2019-09-03,商品房,2016-05-26,普通住宅,未满两年,非共有,https://sh.lianjia.com/ershoufang/107101714262.html,,
107101806039,新凯四期，边套两房，全明户型，中间楼层，看房方便,塘和家园桂花锦苑,31.100245,121.246386,暂无信息,泗泾,松江,216,暂无信息,28082,2013,2,1,1,1,中楼层,18,76.92,平层,暂无数据,板楼,南,钢混结构,简装,两,四,有,2019-09-29,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107101806039.html,,
107101915946,总价低 全明户型 无暗间 中间楼层采光好 户型方正,荣盛名邸(公寓),31.099514,121.343671,暂无信息,莘闵别墅,松江,275,暂无信息,31632,2006,2,2,1,1,中楼层,18,86.94,平层,暂无数据,板楼,南,钢混结构,简装,两,三,有,2019-10-27,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101915946.html,,
107101943850,精装修带二十平米大院子，民宿装修，拎包入住。,友联大楼,31.218424,121.420776,延安西路站,中山公园,长宁,388,3,66450,1990,2,1,1,1,低楼层,18,58.39,平层,暂无数据,塔楼,西南,钢混结构,精装,两,十,有,2019-11-04,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107101943850.html,,
107101943851,龙源星城+中间楼层+采光好+房东诚意出售,龙源星城,31.052774,121.791294,暂无信息,惠南,浦东,149,暂无信息,23344,2001,1,1,1,1,中楼层,6,63.83,平层,暂无数据,板楼,南,钢混结构,精装,一,两,无,2019-11-04,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107101943851.html,,
107102021552,诚意出售，报价即谈，2010年房，10号线4号线交通便利,世博花园,31.27376,121.49808,邮电新村站,鲁迅公园,虹口,660,10,76389,2010,2,1,1,1,低楼层,32,86.4,平层,暂无数据,塔楼,南,钢混结构,精装,三,六,有,2019-11-28,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102021552.html,,
107102062816,中山公园板块，全明边套两房，非顶楼，房东诚售,长宁路1488弄3支弄,31.223799,121.415485,中山公园站,中山公园,长宁,313,2,62713,1985,2,1,1,1,高楼层,6,49.91,平层,暂无数据,板楼,南,砖混结构,精装,一,六,无,2019-12-11,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102062816.html,,
107102065116,地铁6/13号线，售后公房，少税，户型正气，南北通透,恒大小区,31.175593,121.516064,东明路站,世博,浦东,356,6,54778,1996,2,1,1,1,高楼层,6,64.99,平层,暂无数据,板楼,南 北,砖混结构,简装,一,两,无,2019-12-11,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102065116.html,,
107102091264,徐家汇电梯两房精装修，主卧朝南次卧朝西，业主诚售,乐山大楼,31.20232,121.439652,徐家汇站,徐家汇,徐汇,520,1,83494,1991,2,1,1,1,低楼层,24,62.28,平层,暂无数据,塔楼,西南,钢混结构,精装,两,八,有,2019-12-20,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102091264.html,,
107102101862,总价低、边套全明一室居、中间楼层、有钥匙随时可看房,海潮新村,31.215482,121.503326,南浦大桥站,蓬莱公园,黄浦,235,4,89151,1992,1,0,1,1,中楼层,6,26.36,平层,暂无数据,板楼,西南,砖混结构,简装,一,四,无,2019-12-23,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102101862.html,,
107102107481,出行方便 房型正气 一梯两户 总价低,嘉骏花苑,31.335468,121.480522,暂无信息,高境,宝山,398,暂无信息,48871,2002,2,2,1,1,中楼层,6,81.44,错层,暂无数据,板楼,北 南,钢混结构,简装,一,两,无,2019-12-26,商品房,2004-05-13,普通住宅,未满两年,非共有,https://sh.lianjia.com/ershoufang/107102107481.html,,
107102122211,99年小区，出行方便，近一号线莲花路 双南大两房,罗秀苑,31.390361,121.357458,莲花路站,梅陇,闵行,339,1,41081,1999,2,2,1,1,高楼层,6,82.52,平层,暂无数据,板楼,南,砖混结构,简装,一,两,无,2019-12-31,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102122211.html,,
107102144357,业主诚意出售，大一房，刚需型好房子,青客公寓幸福里,31.42322,121.418048,暂无信息,唐镇,浦东,210,暂无信息,32921,2013,1,1,1,1,低楼层,16,63.79,平层,暂无数据,板楼,南,钢混结构,简装,两,三,有,2020-01-08,动迁安置房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102144357.html,,
107102153709,凤城三村+全明+一梯三户+原建房+近地铁+配套成熟,凤城三村,31.287823,121.528298,江浦路站,控江路,杨浦,289,8,58884,1982,2,0,0,1,中楼层,6,49.08,平层,暂无数据,板楼,南 北,砖混结构,简装,一,三,无,2020-01-11,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102153709.html,,
107102156719,新出  总价低+楼层好+随时看房,斜土新村,31.205428,121.477038,鲁班路站,打浦桥,黄浦,278,4,80814,1987,1,1,1,1,低楼层,7,34.4,平层,暂无数据,板楼,东,钢混结构,毛坯,一,四,无,2020-01-12,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102156719.html,,
107102182793,满五唯一 婚房现代装修 地铁780米 配套成熟,好日子大家园B区,31.357009,121.367604,刘行站,顾村,宝山,229,7,42259,2007,1,1,1,1,高楼层,6,54.19,平层,暂无数据,板楼,南 北,砖混结构,精装,一,两,暂无数据,2020-02-19,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102182793.html,,
107102192640,红旗小区，57平的2房，满五唯一，中间楼层，总价低,红旗小区,31.016171,121.405154,支线华宁路站,老闵行,闵行,163,5,28245,1990,2,1,1,1,中楼层,6,57.71,平层,暂无数据,板楼,西南,砖混结构,简装,一,四,无,2020-02-25,商品房,暂无数据,普通住宅,暂无数据,共有,https://sh.lianjia.com/ershoufang/107102192640.html,,
107102194232,环沪价格上海房子边套2000年房龄 不靠马路 全明户型,奉浦二村,30.945982,121.469409,暂无信息,南桥,奉贤,163,暂无信息,18998,2000,3,1,1,1,高楼层,6,85.8,平层,暂无数据,板楼,南,砖混结构,简装,一,两,无,2020-02-26,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102194232.html,,
